method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,rrg,0.5,0.3,0.3,0,0.7666666666666667,0.8511770963668823,0.3000000000000002,0.5039234771454849,7.169964919827333,7.4404670168925975,8.2,0.7142857142857143,0.5,0.588235294117647
random,rrg,0.5,0.3,0.3,1,0.8666666666666667,0.8568127751350403,0.5555555555555557,0.5227088900990848,4.367500949794425,5.086971281877855,5.777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
random,rrg,0.5,0.3,0.3,2,0.7666666666666667,,0.4615384615384617,,,,8.846153846153847,0.875,0.5384615384615384,0.6666666666666667
random,rrg,0.5,0.3,0.3,3,0.8,0.8228102326393127,0.4000000000000002,0.40936699620775097,3.348748700478858,5.695957625155584,8.0,0.7,0.7,0.7
random,rrg,0.5,0.3,0.3,4,0.8666666666666667,0.8525848388671875,0.6363636363636365,0.5086158561953699,5.569535934780622,6.122694889168785,8.0,0.8888888888888888,0.7272727272727273,0.7999999999999999
random,rrg,0.6000000000000001,0.3,0.3,0,0.8666666666666667,0.8752456903457642,0.5000000000000002,0.5841519871905548,6.268486292761593,5.322363089450871,6.625,0.75,0.75,0.75
random,rrg,0.6000000000000001,0.3,0.3,1,0.8666666666666667,0.8625909090042114,0.6363636363636365,0.5419693508711524,6.13551651073603,4.88377652466558,8.0,0.8888888888888888,0.7272727272727273,0.7999999999999999
random,rrg,0.6000000000000001,0.3,0.3,2,0.8666666666666667,0.9002127051353455,0.6000000000000001,0.6673754326555419,6.031007765814716,4.003269727992925,6.8,0.875,0.7,0.7777777777777777
random,rrg,0.6000000000000001,0.3,0.3,3,0.8666666666666667,0.9308827519416809,0.6000000000000001,0.7696090907447265,3.9132394972797924,2.2557916078413314,7.3,0.8,0.8,0.8000000000000002
random,rrg,0.6000000000000001,0.3,0.3,4,0.8666666666666667,0.8590313196182251,0.5000000000000002,0.5301042306795946,3.3690096366906235,7.058540098286906,5.875,0.8333333333333334,0.625,0.7142857142857143
random,rrg,0.7000000000000001,0.3,0.3,0,0.9,0.889166533946991,0.6250000000000001,0.6305549810328018,3.2749340341743336,6.374975839713263,5.375,0.8571428571428571,0.75,0.7999999999999999
random,rrg,0.7000000000000001,0.3,0.3,1,0.9,0.9162732362747192,0.5714285714285714,0.7209106323221863,6.546258548381007,4.194467890555875,5.285714285714286,0.8333333333333334,0.7142857142857143,0.7692307692307692
random,rrg,0.7000000000000001,0.3,0.3,2,0.9333333333333333,,0.7500000000000001,,,,6.0,0.875,0.875,0.875
random,rrg,0.7000000000000001,0.3,0.3,3,0.9333333333333333,,0.7777777777777779,,,,6.222222222222222,0.8888888888888888,0.8888888888888888,0.8888888888888888
random,rrg,0.7000000000000001,0.3,0.3,4,0.8666666666666667,,0.2,,,,5.2,0.6666666666666666,0.4,0.5
random,rrg,0.8,0.3,0.3,0,0.9666666666666667,0.9280216693878174,0.888888888888889,0.7600721454878374,2.426416976293285,3.159328985459198,5.222222222222222,1.0,0.8888888888888888,0.9411764705882353
random,rrg,0.8,0.3,0.3,1,0.9333333333333333,0.9377979040145874,0.6666666666666666,0.7926596058979214,5.294335800294895,2.9372630148964203,4.833333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334
random,rrg,0.8,0.3,0.3,2,0.9333333333333333,0.9201345443725586,0.8,0.7337816135823988,4.033218242523786,4.197244714120693,5.8,1.0,0.8,0.888888888888889
random,rrg,0.8,0.3,0.3,3,0.9333333333333333,0.9128963351249695,0.8571428571428572,0.7096543465808678,3.1846872885387834,4.732275289407511,7.785714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
random,rrg,0.8,0.3,0.3,4,0.9333333333333333,0.9672222137451172,0.8823529411764706,0.8907406734095439,1.0848003289228854,0.7551054350715459,9.117647058823529,1.0,0.8823529411764706,0.9375
random,rrg,0.9,0.3,0.3,0,0.9666666666666667,0.9542062878608704,0.9230769230769231,0.8473541776231677,3.7506236906059636,3.194867101568631,7.076923076923077,1.0,0.9230769230769231,0.9600000000000001
random,rrg,0.9,0.3,0.3,1,0.9333333333333333,0.9502461552619934,0.8,0.8341537586113859,0.717147466602403,1.0973440211550713,6.7,0.9,0.9,0.9
random,rrg,0.9,0.3,0.3,2,0.9333333333333333,0.9401499629020691,0.6,0.8004998049934008,1.680188465329969,2.6653933462372597,3.6,1.0,0.6,0.7499999999999999
random,rrg,0.9,0.3,0.3,3,1.0,,1.0,,,,5.5,1.0,1.0,1.0
random,rrg,0.9,0.3,0.3,4,0.9666666666666667,,0.875,,,,4.5,0.8888888888888888,1.0,0.9411764705882353
random,rrg,1.0,0.3,0.3,0,1.0,0.9707918763160706,1.0,0.902639514213831,0.6654104239702742,1.5828252355739427,6.0,1.0,1.0,1.0
random,rrg,1.0,0.3,0.3,1,1.0,,1.0,,,,3.0,1.0,1.0,1.0
random,rrg,1.0,0.3,0.3,2,1.0,0.9796947240829468,1.0,0.9323156958420364,1.5470599781632652,1.2500397144737472,6.5,1.0,1.0,1.0
random,rrg,1.0,0.3,0.3,3,1.0,,1.0,,,,4.5,1.0,1.0,1.0
random,rrg,1.0,0.3,0.3,4,1.0,,1.0,,,,4.5,1.0,1.0,1.0
greedyOV,rrg,0.0,0.3,0.3,0,0.6666666666666666,0.7000015377998352,0.0,-2.599977254894668,17.62662431298963,20.138050376416984,13.8,0.0,0.0,0.0
greedyOV,rrg,0.1,0.3,0.3,0,0.7666666666666667,0.7300004363059998,0.3000000000000002,-2.239990901957867,9.581809451691063,11.031954334063546,11.5,1.0,0.3,0.4615384615384615
