O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.74,0.7353413,0.07142857142857148,-0.29640526,15.767777067562577,16.08337,17.785714285714285,0.6666666666666666,0.14285714285714285,0.23529411764705882,gnn,1,0.3,0.3,0.1
0.76,0.7225875,0.14285714285714296,-0.35887846,15.852207249822712,18.398474,17.285714285714285,1.0,0.14285714285714285,0.25,random,1,0.3,0.3,0.1
0.74,0.74118716,0.07142857142857148,-0.26776996,15.671053617774167,16.433168,22.714285714285715,0.6666666666666666,0.14285714285714285,0.23529411764705882,gnn,1,0.3,0.3,0.12
0.76,0.7269206,0.14285714285714296,-0.33765328,15.264223321566297,17.86182,19.642857142857142,1.0,0.14285714285714285,0.25,random,1,0.3,0.3,0.12
0.74,0.74551606,0.07142857142857148,-0.24656522,15.068145761074128,15.857974,24.357142857142858,0.6666666666666666,0.14285714285714285,0.23529411764705882,gnn,1,0.3,0.3,0.14
0.76,0.7310538,0.14285714285714296,-0.31740707,14.489604437003381,17.309374,20.5,1.0,0.14285714285714285,0.25,random,1,0.3,0.3,0.14
0.74,0.7498484,0.07142857142857148,-0.22534356,14.939031195909525,15.462436,21.785714285714285,0.6666666666666666,0.14285714285714285,0.23529411764705882,gnn,1,0.3,0.3,0.16
0.74,0.75477415,0.07142857142857148,-0.20121534,16.053147851173676,15.939264,19.285714285714285,0.6666666666666666,0.14285714285714285,0.23529411764705882,random,1,0.3,0.3,0.16
0.74,0.75418055,0.07142857142857148,-0.20412305,14.176535540426334,14.815027,21.928571428571427,0.6666666666666666,0.14285714285714285,0.23529411764705882,gnn,1,0.3,0.3,0.18
0.72,0.7597776,0.0,-0.17670642,15.888824051091934,15.735786,17.142857142857142,0.5,0.14285714285714285,0.22222222222222224,random,1,0.3,0.3,0.18
0.74,0.7585128,0.07142857142857148,-0.18290196,14.26610916383781,14.290575,22.428571428571427,0.6666666666666666,0.14285714285714285,0.23529411764705882,gnn,1,0.3,0.3,0.2
0.74,0.76874864,0.07142857142857148,-0.13276266,13.974347772785872,14.205897,18.071428571428573,0.6,0.21428571428571427,0.3157894736842105,random,1,0.3,0.3,0.2
0.74,0.76284844,0.07142857142857148,-0.16166423,13.940764143604625,13.860347,21.0,0.6666666666666666,0.14285714285714285,0.23529411764705882,gnn,1,0.3,0.3,0.22
0.74,0.77284074,0.07142857142857148,-0.112717904,13.850161905060915,13.879652,19.571428571428573,0.6,0.21428571428571427,0.3157894736842105,random,1,0.3,0.3,0.22
0.74,0.7671807,0.07142857142857148,-0.14044316,13.441201943276733,13.498593,19.571428571428573,0.6666666666666666,0.14285714285714285,0.23529411764705882,gnn,1,0.3,0.3,0.24
0.72,0.777695,0.0,-0.08893977,13.678461455544642,13.146865,18.357142857142858,0.5,0.21428571428571427,0.3,random,1,0.3,0.3,0.24
0.74,0.771513,0.07142857142857148,-0.11922178,13.352937215183957,12.988354,18.0,0.6666666666666666,0.14285714285714285,0.23529411764705882,gnn,1,0.3,0.3,0.26
0.7,0.78536135,-0.07142857142857148,-0.05138689,12.44691537823333,12.134308,18.857142857142858,0.42857142857142855,0.21428571428571427,0.2857142857142857,random,1,0.3,0.3,0.26
0.74,0.7756035,0.07142857142857148,-0.099184915,13.232857509954908,12.617031,17.785714285714285,0.6666666666666666,0.14285714285714285,0.23529411764705882,gnn,1,0.3,0.3,0.28
0.7,0.78985184,-0.07142857142857148,-0.029390631,11.938108814892221,11.821963,19.285714285714285,0.42857142857142855,0.21428571428571427,0.2857142857142857,random,1,0.3,0.3,0.28
0.76,0.781598,0.14285714285714296,-0.06982143,12.340538887949718,11.690547,20.071428571428573,0.75,0.21428571428571427,0.3333333333333333,gnn,1,0.3,0.3,0.3
