O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.8,0.8115219,0.0,0.016450256,7.279246373624357,5.6427217,16.833333333333332,0.6,0.5,0.5454545454545454,gnn,1,0.3,0.3,0.32
0.8,0.8167937,0.0,0.043960452,7.2925380466568255,10.208628,12.166666666666666,0.6,0.5,0.5454545454545454,random,1,0.3,0.3,0.32
0.82,0.8235155,0.09999999999999956,0.07903731,6.188929739445654,4.685509,14.75,0.6363636363636364,0.5833333333333334,0.6086956521739131,gnn,1,0.3,0.3,0.34
0.8,0.81403244,0.0,0.029551238,6.993526914790521,9.691339,12.25,0.6,0.5,0.5454545454545454,random,1,0.3,0.3,0.34
0.84,0.8324049,0.19999999999999968,0.12542574,6.020185140768347,4.4431067,14.416666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,gnn,1,0.3,0.3,0.36
0.8,0.81836545,0.0,0.052162565,6.592987463328894,9.2951565,11.583333333333334,0.6,0.5,0.5454545454545454,random,1,0.3,0.3,0.36
0.84,0.83551407,0.19999999999999968,0.14165048,6.016024587145831,4.405628,12.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,gnn,1,0.3,0.3,0.38
0.8,0.82504624,0.0,0.08702543,6.124856344215356,8.952688,11.916666666666666,0.6,0.5,0.5454545454545454,random,1,0.3,0.3,0.38
0.84,0.8459523,0.19999999999999968,0.19612096,4.9921782566696855,4.301392,10.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,gnn,1,0.3,0.3,0.4
0.76,0.8445597,-0.20000000000000023,0.18885414,8.676701418154552,7.0562716,12.416666666666666,0.5,0.5,0.5,random,1,0.3,0.3,0.4
0.84,0.851948,0.19999999999999968,0.22740905,4.8661251957491825,3.8861542,12.583333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,gnn,1,0.3,0.3,0.42
0.78,0.85390955,-0.10000000000000012,0.23764504,7.868328549509917,6.0565224,13.583333333333334,0.5384615384615384,0.5833333333333334,0.5599999999999999,random,1,0.3,0.3,0.42
0.84,0.86200714,0.19999999999999968,0.27990133,3.9249335582203786,3.8389835,10.583333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,gnn,1,0.3,0.3,0.44
0.8,0.8583407,0.0,0.26076835,6.445199453692196,6.40783,13.833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,random,1,0.3,0.3,0.44
0.8,0.86536413,0.0,0.29741937,3.8740350359035256,3.5772924,10.333333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846153,gnn,1,0.3,0.3,0.46
0.82,0.86421514,0.09999999999999956,0.29142347,6.434595440232808,6.2955766,12.5,0.6153846153846154,0.6666666666666666,0.64,random,1,0.3,0.3,0.46
0.82,0.87999284,0.09999999999999956,0.37375748,4.00643797770864,3.3211117,10.583333333333334,0.6153846153846154,0.6666666666666666,0.64,gnn,1,0.3,0.3,0.48
0.82,0.86832136,0.09999999999999956,0.31285128,6.544793384675774,6.2355084,12.0,0.6153846153846154,0.6666666666666666,0.64,random,1,0.3,0.3,0.48
0.84,0.87906736,0.19999999999999968,0.36892796,3.91478992040737,3.2795272,10.916666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,gnn,1,0.3,0.3,0.5
0.84,0.87820363,0.19999999999999968,0.36442068,6.418661667308894,5.7857966,11.916666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,random,1,0.3,0.3,0.5
0.86,0.88506925,0.29999999999999977,0.40024808,3.837049257610536,3.2233396,9.083333333333334,0.6923076923076923,0.75,0.7199999999999999,gnn,1,0.3,0.3,0.52
0.86,0.8916959,0.29999999999999977,0.43482852,4.900767359868698,4.6629815,10.083333333333334,0.6923076923076923,0.75,0.7199999999999999,random,1,0.3,0.3,0.52
