O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.84,0.808974,0.3333333333333332,0.06444008,6.02085881847263,6.8839617,15.833333333333334,1.0,0.5555555555555556,0.7142857142857143,gnn,1,0.3,0.3,0.34
0.8,0.80781364,0.16666666666666682,0.05875704,9.161193555770703,9.670934,15.944444444444445,0.8333333333333334,0.5555555555555556,0.6666666666666667,random,1,0.3,0.3,0.34
0.86,0.8149712,0.4166666666666666,0.093811594,5.965967084327225,6.817285,13.444444444444445,1.0,0.6111111111111112,0.7586206896551725,gnn,1,0.3,0.3,0.36
0.82,0.81381226,0.24999999999999978,0.08813556,8.90120455168392,9.37101,15.222222222222221,0.8461538461538461,0.6111111111111112,0.7096774193548387,random,1,0.3,0.3,0.36
0.88,0.8209684,0.5,0.12318311,5.381263519732849,6.332898,12.833333333333334,1.0,0.6666666666666666,0.8,gnn,1,0.3,0.3,0.38
0.82,0.8196815,0.24999999999999978,0.116880625,8.882903205340341,9.348935,14.666666666666666,0.8461538461538461,0.6111111111111112,0.7096774193548387,random,1,0.3,0.3,0.38
0.9,0.8269657,0.5833333333333334,0.15255521,5.296112028021059,6.1772566,11.166666666666666,1.0,0.7222222222222222,0.8387096774193548,gnn,1,0.3,0.3,0.4
0.82,0.825681,0.24999999999999978,0.14626323,8.927954386845169,9.171098,14.555555555555555,0.8461538461538461,0.6111111111111112,0.7096774193548387,random,1,0.3,0.3,0.4
0.9,0.8304911,0.5833333333333334,0.16982122,5.262161165223922,6.083606,12.0,1.0,0.7222222222222222,0.8387096774193548,gnn,1,0.3,0.3,0.42
0.82,0.8274571,0.24999999999999978,0.15496176,8.757918091307632,8.877224,13.944444444444445,0.8461538461538461,0.6111111111111112,0.7096774193548387,random,1,0.3,0.3,0.42
0.9,0.838094,0.5833333333333334,0.20705669,5.205458884400254,6.019484,12.0,1.0,0.7222222222222222,0.8387096774193548,gnn,1,0.3,0.3,0.44
0.84,0.83699614,0.3333333333333332,0.20167987,8.44244239185203,8.526523,13.944444444444445,0.8571428571428571,0.6666666666666666,0.75,random,1,0.3,0.3,0.44
0.9,0.854986,0.5833333333333334,0.28978625,5.280729311736569,5.4376507,11.38888888888889,1.0,0.7222222222222222,0.8387096774193548,gnn,1,0.3,0.3,0.46
0.86,0.82857865,0.4166666666666666,0.16045476,8.357629268899972,8.597095,13.277777777777779,0.9230769230769231,0.6666666666666666,0.7741935483870968,random,1,0.3,0.3,0.46
0.92,0.86098325,0.6666666666666669,0.31915805,4.842152184524141,5.0122557,11.277777777777779,1.0,0.7777777777777778,0.8750000000000001,gnn,1,0.3,0.3,0.48
0.88,0.8357602,0.5,0.19562668,7.8774521159516375,8.013891,13.555555555555555,0.9285714285714286,0.7222222222222222,0.8125000000000001,random,1,0.3,0.3,0.48
0.92,0.8604147,0.6666666666666669,0.31637344,4.3829443101663506,4.2786446,11.5,1.0,0.7777777777777778,0.8750000000000001,gnn,1,0.3,0.3,0.5
0.86,0.84769607,0.4166666666666666,0.25408334,6.898181223978753,6.99568,13.666666666666666,0.8666666666666667,0.7222222222222222,0.7878787878787877,random,1,0.3,0.3,0.5
0.92,0.86889017,0.6666666666666669,0.3578826,4.367323315661005,4.152684,10.444444444444445,1.0,0.7777777777777778,0.8750000000000001,gnn,1,0.3,0.3,0.52
0.86,0.85369474,0.4166666666666666,0.28346214,6.880937873398027,6.9744453,13.333333333333334,0.8666666666666667,0.7222222222222222,0.7878787878787877,random,1,0.3,0.3,0.52
0.92,0.87322307,0.6666666666666669,0.37910318,3.9637234363707585,3.8725812,11.38888888888889,1.0,0.7777777777777778,0.8750000000000001,gnn,1,0.3,0.3,0.54
0.86,0.8604617,0.4166666666666666,0.31660378,6.892059970788662,6.9231477,12.666666666666666,0.8666666666666667,0.7222222222222222,0.7878787878787877,random,1,0.3,0.3,0.54
0.92,0.87674856,0.6666666666666669,0.3963695,3.683892399909132,3.7973285,10.88888888888889,1.0,0.7777777777777778,0.8750000000000001,gnn,1,0.3,0.3,0.56
0.86,0.86495286,0.4166666666666666,0.3385994,6.463794389539829,6.419595,12.444444444444445,0.8666666666666667,0.7222222222222222,0.7878787878787877,random,1,0.3,0.3,0.56
0.92,0.8842909,0.6666666666666669,0.43330836,3.6610220063172094,3.7183247,10.88888888888889,1.0,0.7777777777777778,0.8750000000000001,gnn,1,0.3,0.3,0.58
0.86,0.86496484,0.4166666666666666,0.3386581,6.4624817524117955,6.413467,12.444444444444445,0.8666666666666667,0.7222222222222222,0.7878787878787877,random,1,0.3,0.3,0.58
