method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
greedyOV,rrg,0.0,0.3,0.3,1,0.6190476190476191,0.70000166,0.0,-2.5999835,16.76822393154683,20.007431,22.1875,0.0,0.0,0.0
greedyOV,rrg,0.1,0.3,0.3,1,0.7142857142857143,0.7285723,0.25,-2.2571354,12.295743299487706,15.410315,16.5625,1.0,0.25,0.4
greedyOV,rrg,0.2,0.3,0.3,1,0.7619047619047619,0.7539836,0.37499999999999983,-1.9521995,10.720805523860271,14.08212,15.4375,0.875,0.4375,0.5833333333333334
greedyOV,rrg,0.30000000000000004,0.3,0.3,1,0.8333333333333334,0.78120005,0.5625000000000001,-1.6256019,7.883558725067239,11.198384,14.0,0.9090909090909091,0.625,0.7407407407407406
greedyOV,rrg,0.4,0.3,0.3,1,0.9047619047619048,0.80706626,0.75,-1.3152071,7.400842078363117,10.415034,12.9375,1.0,0.75,0.8571428571428571
greedyOV,rrg,0.5,0.3,0.3,1,0.9285714285714286,0.8341144,0.8125000000000001,-0.99062943,6.0508067411617015,9.112429,11.5,1.0,0.8125,0.896551724137931
greedyOV,rrg,0.6000000000000001,0.3,0.3,1,0.9761904761904762,0.87593424,0.9374999999999999,-0.4887905,5.865875473048125,7.6142187,9.0,1.0,0.9375,0.967741935483871
greedyOV,rrg,0.7000000000000001,0.3,0.3,1,1.0,0.90787745,1.0,-0.105471715,5.4963856916448535,6.259029,8.5,1.0,1.0,1.0
greedyOV,rrg,0.8,0.3,0.3,1,1.0,0.93218285,1.0,0.1861934,4.304843080640508,5.377405,8.5,1.0,1.0,1.0
greedyOV,rrg,0.9,0.3,0.3,1,1.0,0.9499677,1.0,0.39961162,2.400358196632548,3.8330958,8.5,1.0,1.0,1.0
greedyOV,rrg,1.0,0.3,0.3,1,1.0,0.9660312,1.0,0.5923739,0.9433835380515441,1.3739306,8.5,1.0,1.0,1.0
greedyOV,rrg,0.0,0.3,0.3,2,0.7380952380952381,0.70000166,0.0,-2.5999835,15.528134767294675,20.012897,25.363636363636363,0.0,0.0,0.0
greedyOV,rrg,0.1,0.3,0.3,2,0.7857142857142857,0.7239508,0.18181818181818163,-2.3125935,13.2266301039198,17.307596,16.545454545454547,1.0,0.18181818181818182,0.3076923076923077
