method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
greedyWarmStartMOV,rrg,0.2,0.3,0.3,2,0.62,0.7936916,-0.05555555555555561,-1.4757035,7.902756859549235,6.7205186,21.944444444444443,0.45454545454545453,0.2777777777777778,0.3448275862068966
greedyWarmStartMOV,rrg,0.30000000000000004,0.3,0.3,2,0.7,0.8499964,0.16666666666666652,-0.8000451,7.536294202543791,3.9579988,17.72222222222222,0.6,0.5,0.5454545454545454
greedyWarmStartMOV,rrg,0.4,0.3,0.3,2,0.7,0.8858288,0.16666666666666652,-0.3700558,7.514215822121095,3.3934667,17.0,0.6,0.5,0.5454545454545454
greedyWarmStartMOV,rrg,0.5,0.3,0.3,2,0.7,0.91506654,0.16666666666666652,-0.01920249,6.996381703559023,3.000222,14.555555555555555,0.6,0.5,0.5454545454545454
greedyWarmStartMOV,rrg,0.6000000000000001,0.3,0.3,2,0.7,0.93151426,0.16666666666666652,0.17817037,5.989661598989857,2.2377129,13.777777777777779,0.6,0.5,0.5454545454545454
greedyWarmStartMOV,rrg,0.7000000000000001,0.3,0.3,2,0.7,0.9400491,0.16666666666666652,0.28058866,5.2036784934457385,2.061271,13.166666666666666,0.6,0.5,0.5454545454545454
greedyWarmStartMOV,rrg,0.8,0.3,0.3,2,0.8,0.9489926,0.44444444444444453,0.38791072,3.349969802315042,1.8809803,10.666666666666666,0.7857142857142857,0.6111111111111112,0.6875000000000001
greedyWarmStartMOV,rrg,0.9,0.3,0.3,2,0.9,0.9506581,0.7222222222222223,0.40789643,2.8551668230821448,1.600203,10.777777777777779,0.9333333333333333,0.7777777777777778,0.8484848484848485
greedyWarmStartMOV,rrg,1.0,0.3,0.3,2,1.0,0.96394944,1.0,0.5673929,2.0185314157365384,1.2566983,9.5,1.0,1.0,1.0
greedyWarmStartMOV,rrg,0.0,0.3,0.3,3,0.72,0.7000034,0.0,-2.5999627,18.070592288516856,20.964905,29.285714285714285,0.0,0.0,0.0
