method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
entropy,N/A,rrg,0.5,0.3,0.3,2,0.89,0.8406201,0.5416666666666667,0.46864015,5.370364581906824,7.048624,21.416666666666668,0.8823529411764706,0.625,0.7317073170731708
entropy,N/A,rrg,0.6000000000000001,0.3,0.3,2,0.91,0.86361533,0.6250000000000001,0.5453044,4.900225688811424,5.4040666,19.416666666666668,0.8947368421052632,0.7083333333333334,0.7906976744186046
entropy,N/A,rrg,0.7000000000000001,0.3,0.3,2,0.93,0.89395195,0.7083333333333335,0.64644426,3.719047422145207,3.8808746,14.416666666666666,0.8695652173913043,0.8333333333333334,0.851063829787234
entropy,N/A,rrg,0.8,0.3,0.3,2,0.95,0.92548406,0.7916666666666665,0.7515698,2.8047499093088253,3.0192444,13.125,0.9130434782608695,0.875,0.8936170212765957
entropy,N/A,rrg,0.9,0.3,0.3,2,0.97,0.95275986,0.8749999999999999,0.84250516,1.9119210499841695,2.1797137,12.791666666666666,0.92,0.9583333333333334,0.9387755102040817
entropy,N/A,rrg,1.0,0.3,0.3,2,0.98,0.982752,0.9166666666666666,0.94249666,1.4241790343395393,1.5428879,12.583333333333334,0.9230769230769231,1.0,0.9600000000000001
entropy,N/A,rrg,0.0,0.3,0.3,3,0.76,0.7000266,0.0,0.0,16.650335602021435,20.421106,56.75,0.0,0.0,0.0
entropy,N/A,rrg,0.1,0.3,0.3,3,0.78,0.7235884,0.08333333333333341,0.078546405,13.582283558498897,17.04763,34.666666666666664,1.0,0.08333333333333333,0.15384615384615385
entropy,N/A,rrg,0.2,0.3,0.3,3,0.79,0.7647803,0.1250000000000001,0.21586482,9.299889052806543,11.955199,33.0,0.7142857142857143,0.20833333333333334,0.3225806451612903
entropy,N/A,rrg,0.30000000000000004,0.3,0.3,3,0.82,0.8028412,0.24999999999999978,0.34274575,7.063310764916805,8.249492,29.333333333333332,0.75,0.375,0.5
entropy,N/A,rrg,0.4,0.3,0.3,3,0.85,0.8174864,0.3749999999999999,0.39156747,5.997247138876835,7.013016,20.5,0.8461538461538461,0.4583333333333333,0.5945945945945945
entropy,N/A,rrg,0.5,0.3,0.3,3,0.87,0.8321013,0.4583333333333333,0.44028804,4.578518872530293,4.9957438,22.166666666666668,0.9230769230769231,0.5,0.6486486486486487
entropy,N/A,rrg,0.6000000000000001,0.3,0.3,3,0.89,0.85825586,0.5416666666666667,0.5274777,3.8352089835331533,4.3600354,20.583333333333332,0.9333333333333333,0.5833333333333334,0.7179487179487181
entropy,N/A,rrg,0.7000000000000001,0.3,0.3,3,0.9,0.8924372,0.5833333333333334,0.6414256,2.7432830957118015,2.7700791,15.75,0.8888888888888888,0.6666666666666666,0.761904761904762
entropy,N/A,rrg,0.8,0.3,0.3,3,0.93,0.92227906,0.7083333333333335,0.74090725,2.285042079164714,2.2479625,15.291666666666666,0.9047619047619048,0.7916666666666666,0.8444444444444444
entropy,N/A,rrg,0.9,0.3,0.3,3,0.95,0.9500042,0.7916666666666665,0.83333266,1.7359071525670475,1.5275171,13.583333333333334,0.9130434782608695,0.875,0.8936170212765957
entropy,N/A,rrg,1.0,0.3,0.3,3,0.98,0.97999084,0.9166666666666666,0.9332969,1.3716306532678972,0.9204726,12.666666666666666,0.9230769230769231,1.0,0.9600000000000001
entropy,N/A,rrg,0.0,0.3,0.3,4,0.66,0.7000528,0.0,0.0,17.81751706274614,20.78844,46.205882352941174,0.0,0.0,0.0
entropy,N/A,rrg,0.1,0.3,0.3,4,0.69,0.7272876,0.08823529411764681,0.090798624,12.192437096329272,14.624037,41.05882352941177,0.8,0.11764705882352941,0.20512820512820512
entropy,N/A,rrg,0.2,0.3,0.3,4,0.72,0.7551946,0.17647058823529396,0.18383838,10.26838024055111,10.723013,37.35294117647059,0.8,0.23529411764705882,0.3636363636363636
entropy,N/A,rrg,0.30000000000000004,0.3,0.3,4,0.76,0.78270704,0.2941176470588235,0.2755626,6.2592745903831455,7.3688173,32.5,0.7777777777777778,0.4117647058823529,0.5384615384615384
entropy,N/A,rrg,0.4,0.3,0.3,4,0.79,0.8043123,0.3823529411764706,0.3475928,5.157891576493548,5.460431,29.735294117647058,0.8421052631578947,0.47058823529411764,0.6037735849056604
entropy,N/A,rrg,0.5,0.3,0.3,4,0.83,0.8344652,0.49999999999999983,0.44812024,3.8782962909935605,4.6986227,24.08823529411765,0.9473684210526315,0.5294117647058824,0.679245283018868
