method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
path_weight,N/A,rrg,0.5,0.2,0.3,2,0.93,0.9174815,0.6956521739130437,0.65968573,1.9049140510223181,2.6674218,,,,
path_weight,N/A,rrg,0.6000000000000001,0.2,0.3,2,0.95,0.9331448,0.7826086956521737,0.7291259,1.6913569697952318,2.1082146,,,,
path_weight,N/A,rrg,0.7000000000000001,0.2,0.3,2,0.97,0.9534171,0.8695652173913042,0.811052,1.0545793279540945,1.542314,,,,
path_weight,N/A,rrg,0.8,0.2,0.3,2,0.98,0.9610677,0.9130434782608695,0.8435158,0.7430162624325511,0.77347296,,,,
path_weight,N/A,rrg,0.9,0.2,0.3,2,0.99,0.9868419,0.9565217391304347,0.9434999,0.5216035138524703,0.47433993,,,,
path_weight,N/A,rrg,1.0,0.2,0.3,2,1.0,0.9998463,1.0,0.9993313,6.700980745523648e-05,0.054681137,,,,
path_weight,N/A,rrg,0.0,0.3,0.3,2,0.7,0.70003074,0.0,0.0,3.7370882539846932,4.7643957,,,,
path_weight,N/A,rrg,0.1,0.3,0.3,2,0.75,0.73588353,0.1666666666666668,0.11809161,3.296706216311062,4.0562935,,,,
path_weight,N/A,rrg,0.2,0.3,0.3,2,0.76,0.7744205,0.20000000000000015,0.21006896,2.8965283653148783,3.7952204,,,,
path_weight,N/A,rrg,0.30000000000000004,0.3,0.3,2,0.8,0.8063107,0.3333333333333336,0.3404443,2.439244351129401,3.0729053,,,,
path_weight,N/A,rrg,0.4,0.3,0.3,2,0.81,0.841302,0.3666666666666669,0.40933058,2.0953650626510187,2.7098706,,,,
path_weight,N/A,rrg,0.5,0.3,0.3,2,0.83,0.85985434,0.4333333333333333,0.48117274,2.0584546986266936,2.0644464,,,,
path_weight,N/A,rrg,0.6000000000000001,0.3,0.3,2,0.86,0.88983995,0.5333333333333333,0.60039616,1.6046827514461564,1.4949411,,,,
path_weight,N/A,rrg,0.7000000000000001,0.3,0.3,2,0.92,0.91989875,0.7333333333333335,0.7377037,1.279251735232441,1.0035647,,,,
path_weight,N/A,rrg,0.8,0.3,0.3,2,0.92,0.94868934,0.7333333333333335,0.8208255,0.5885802064511981,0.72429156,,,,
path_weight,N/A,rrg,0.9,0.3,0.3,2,0.96,0.96926343,0.8666666666666666,0.8941899,0.2751427265430602,0.40460777,,,,
path_weight,N/A,rrg,1.0,0.3,0.3,2,1.0,0.9996844,1.0,0.9989471,9.161706807430073e-05,0.103340276,,,,
path_weight,N/A,rrg,0.0,0.4,0.3,2,0.66,0.6000866,0.0,0.0,3.8927644694540233,3.4515421,,,,
path_weight,N/A,rrg,0.1,0.4,0.3,2,0.7,0.6480718,0.1176470588235292,0.102027476,3.333977752821228,3.0309396,,,,
path_weight,N/A,rrg,0.2,0.4,0.3,2,0.72,0.704003,0.17647058823529396,0.16849744,2.3380862983514836,2.892377,,,,
path_weight,N/A,rrg,0.30000000000000004,0.4,0.3,2,0.76,0.73578596,0.2941176470588235,0.27449703,1.9828097754323384,2.3817675,,,,
path_weight,N/A,rrg,0.4,0.4,0.3,2,0.78,0.7734067,0.35294117647058826,0.3650256,1.6560464551832457,1.9840732,,,,
path_weight,N/A,rrg,0.5,0.4,0.3,2,0.78,0.8177338,0.35294117647058826,0.4536147,1.1283291923596974,1.758012,,,,
path_weight,N/A,rrg,0.6000000000000001,0.4,0.3,2,0.85,0.85902196,0.5588235294117646,0.5989509,0.9884598363860237,1.3686492,,,,
path_weight,N/A,rrg,0.7000000000000001,0.4,0.3,2,0.89,0.8981026,0.6764705882352942,0.7030343,0.7576119163082465,1.09421,,,,
path_weight,N/A,rrg,0.8,0.4,0.3,2,0.93,0.9296617,0.7941176470588237,0.793209,0.5373196612187641,0.71332586,,,,
path_weight,N/A,rrg,0.9,0.4,0.3,2,0.94,0.968075,0.8235294117647057,0.8975809,0.3581968945110613,0.40555885,,,,
path_weight,N/A,rrg,1.0,0.4,0.3,2,1.0,0.99968064,1.0,0.9990599,8.594925964822336e-05,0.10132684,,,,
path_weight,N/A,rrg,0.0,0.05,0.3,3,0.91,0.95000243,0.0,0.0,15.853493462408697,14.239043,,,,
path_weight,N/A,rrg,0.1,0.05,0.3,3,0.93,0.96460557,0.2222222222222225,0.3610469,12.990208273911357,10.04776,,,,
path_weight,N/A,rrg,0.2,0.05,0.3,3,0.93,0.96905917,0.2222222222222225,0.39261284,11.993380265142711,8.817882,,,,
